Age,Total_Score,Study_Hours_per_Week,Sleep_Hours_per_Night,id,cluster,Academic_risk,Gender,Family_Income_Level
19.0,91.6,7.4,5.6,1948.0,cluster_2,Low,Female,Medium
24.0,78.5,26.3,4.0,1949.0,cluster_0,Medium,Male,High
18.0,83.1,19.9,7.7,1950.0,cluster_0,Medium,Male,Medium
23.0,78.3,27.6,4.6,1951.0,cluster_0,Medium,Male,Medium
21.0,92.1,29.6,6.0,1952.0,cluster_2,Low,Male,Medium
23.0,72.1,21.5,4.7,1953.0,cluster_0,Medium,Female,High
24.0,90.2,23.2,8.7,1954.0,cluster_2,Low,Female,Low
21.0,89.3,8.3,8.1,1955.0,cluster_2,Low,Male,Low
24.0,60.0,24.2,4.1,1956.0,cluster_1,High,Female,Medium
19.0,51.2,8.5,4.2,1957.0,cluster_1,High,Male,Low
23.0,71.2,16.0,8.6,1958.0,cluster_0,Medium,Female,Medium
22.0,63.0,29.0,8.9,1959.0,cluster_1,High,Male,High
20.0,62.9,9.3,5.6,1960.0,cluster_1,High,Male,Low
23.0,60.7,15.5,7.4,1961.0,cluster_1,High,Male,High
24.0,69.8,20.2,8.9,1962.0,cluster_0,Medium,Female,Medium
24.0,90.7,21.9,4.0,1963.0,cluster_2,Low,Male,Medium
20.0,62.2,19.1,6.7,1964.0,cluster_1,High,Female,Low
18.0,79.1,9.5,7.3,1965.0,cluster_0,Medium,Female,High
23.0,77.9,16.8,5.9,1966.0,cluster_0,Medium,Male,Low
19.0,90.9,13.1,4.5,1967.0,cluster_2,Low,Male,Low
24.0,69.7,7.2,7.1,1968.0,cluster_0,Medium,Male,Low
19.0,94.6,20.2,8.6,1969.0,cluster_2,Low,Male,Low
23.0,91.7,7.6,6.3,1970.0,cluster_2,Low,Male,Medium
20.0,81.1,9.1,8.6,1971.0,cluster_0,Medium,Female,High
22.0,54.7,7.2,8.2,1972.0,cluster_1,High,Female,Medium
19.0,72.4,10.5,4.6,1973.0,cluster_0,Medium,Male,High
24.0,60.5,11.5,4.7,1974.0,cluster_1,High,Male,Medium
18.0,56.8,10.8,5.9,1975.0,cluster_1,High,Male,High
23.0,66.9,25.0,7.4,1976.0,cluster_0,Medium,Female,Low
24.0,85.5,23.5,7.2,1977.0,cluster_2,Low,Male,Medium
24.0,55.2,26.7,5.8,1978.0,cluster_1,High,Male,Medium
22.0,98.9,17.5,4.3,1979.0,cluster_2,Low,Male,High
23.0,56.2,27.5,8.0,1980.0,cluster_1,High,Male,Medium
23.0,54.4,25.1,5.8,1981.0,cluster_1,High,Male,Low
18.0,86.6,26.0,6.5,1982.0,cluster_2,Low,Female,Medium
24.0,53.7,21.6,4.4,1983.0,cluster_1,High,Male,High
19.0,71.1,15.0,5.6,1984.0,cluster_0,Medium,Female,Medium
21.0,68.0,18.8,4.3,1985.0,cluster_0,Medium,Male,Medium
18.0,73.3,13.4,7.7,1986.0,cluster_0,Medium,Female,Low
23.0,54.6,28.5,6.7,1987.0,cluster_1,High,Male,Low
21.0,54.7,9.5,6.7,1988.0,cluster_1,High,Male,Low
23.0,63.0,10.9,8.9,1989.0,cluster_1,High,Female,Low
19.0,51.2,8.0,5.6,1990.0,cluster_1,High,Male,Medium
22.0,67.5,12.8,4.6,1991.0,cluster_0,Medium,Female,High
23.0,60.7,18.5,5.8,1992.0,cluster_1,High,Female,Medium
24.0,94.6,21.9,5.9,1993.0,cluster_2,Low,Male,Low
22.0,92.9,21.1,8.8,1994.0,cluster_2,Low,Male,Low
24.0,78.3,10.2,5.1,1995.0,cluster_0,Medium,Female,Medium
22.0,73.8,20.4,8.7,1996.0,cluster_0,Medium,Female,Medium
21.0,82.4,28.3,8.5,1997.0,cluster_0,Medium,Female,Medium
23.0,67.0,28.0,8.8,1998.0,cluster_0,Medium,Male,Low
22.0,95.0,27.1,5.7,1999.0,cluster_2,Low,Female,High
22.0,76.5,29.1,5.1,2000.0,cluster_0,Medium,Female,High
18.0,54.7,9.7,6.1,2001.0,cluster_1,High,Male,Medium
24.0,85.5,8.8,7.3,2002.0,cluster_2,Low,Male,High
21.0,85.6,12.8,5.9,2003.0,cluster_2,Low,Male,Medium
21.0,71.5,13.8,8.4,2004.0,cluster_0,Medium,Male,Medium
24.0,80.1,29.8,5.9,2005.0,cluster_0,Medium,Female,Low
21.0,93.0,20.3,5.1,2006.0,cluster_2,Low,Male,Low
23.0,54.7,24.5,5.0,2007.0,cluster_1,High,Female,Medium
23.0,65.6,10.6,7.4,2008.0,cluster_1,High,Male,Medium
18.0,81.5,21.6,5.2,2009.0,cluster_0,Medium,Female,Low
19.0,53.6,28.9,8.5,2010.0,cluster_1,High,Female,Medium
21.0,92.1,16.7,5.9,2011.0,cluster_2,Low,Male,Medium
22.0,63.2,26.3,4.2,2012.0,cluster_1,High,Male,Medium
24.0,78.0,29.2,4.3,2013.0,cluster_0,Medium,Male,Low
19.0,61.0,25.9,6.6,2014.0,cluster_1,High,Male,Medium
23.0,85.5,8.5,6.4,2015.0,cluster_2,Low,Female,Medium
21.0,86.4,6.9,7.7,2016.0,cluster_2,Low,Female,High
21.0,89.6,18.6,7.7,2017.0,cluster_2,Low,Female,Low
24.0,80.3,28.5,5.0,2018.0,cluster_0,Medium,Female,Medium
18.0,57.9,26.3,4.9,2019.0,cluster_1,High,Female,Medium
23.0,65.7,18.7,8.2,2020.0,cluster_1,High,Female,Medium
20.0,50.1,16.3,4.8,2021.0,cluster_1,High,Female,Low
18.0,86.6,23.8,5.5,2022.0,cluster_2,Low,Female,Low
22.0,74.2,28.2,4.6,2023.0,cluster_0,Medium,Male,Medium
23.0,72.7,22.1,5.4,2024.0,cluster_0,Medium,Female,Medium
23.0,90.3,8.5,6.1,2025.0,cluster_2,Low,Male,High
24.0,94.2,11.7,4.2,2026.0,cluster_2,Low,Male,Medium
19.0,81.2,7.3,5.1,2027.0,cluster_0,Medium,Male,Medium
24.0,79.7,28.8,4.2,2028.0,cluster_0,Medium,Male,Medium
24.0,92.5,29.6,8.5,2029.0,cluster_2,Low,Female,Low
24.0,76.6,24.1,4.4,2030.0,cluster_0,Medium,Male,Low
19.0,73.1,15.9,7.2,2031.0,cluster_0,Medium,Female,Medium
20.0,78.6,13.9,9.0,2032.0,cluster_0,Medium,Male,Low
23.0,98.0,6.8,8.5,2033.0,cluster_2,Low,Female,Medium
20.0,53.3,21.5,4.6,2034.0,cluster_1,High,Male,Medium
19.0,69.0,24.3,8.2,2035.0,cluster_0,Medium,Male,Medium
24.0,65.5,20.1,7.5,2036.0,cluster_1,High,Male,High
18.0,78.5,9.3,5.8,2037.0,cluster_0,Medium,Female,Low
20.0,87.2,8.4,4.3,2038.0,cluster_2,Low,Male,Medium
24.0,76.2,12.0,5.6,2039.0,cluster_0,Medium,Male,Low
18.0,69.7,21.6,4.4,2040.0,cluster_0,Medium,Male,High
18.0,90.5,22.7,8.8,2041.0,cluster_2,Low,Male,Low
21.0,87.2,28.5,8.6,2042.0,cluster_2,Low,Female,Low
21.0,59.8,5.5,6.0,2043.0,cluster_1,High,Female,Low
21.0,94.9,11.2,6.2,2044.0,cluster_2,Low,Female,High
19.0,96.3,13.6,5.2,2045.0,cluster_2,Low,Male,Low
22.0,74.2,13.6,5.2,2046.0,cluster_0,Medium,Male,Medium
22.0,74.5,22.8,5.3,2047.0,cluster_0,Medium,Male,Medium
22.0,80.7,22.7,4.2,2048.0,cluster_0,Medium,Male,Low
20.0,95.6,29.5,7.9,2049.0,cluster_2,Low,Male,Medium
19.0,78.3,15.3,6.7,2050.0,cluster_0,Medium,Male,High
20.0,64.3,6.1,5.7,2051.0,cluster_1,High,Male,Low
20.0,92.5,15.9,7.9,2052.0,cluster_2,Low,Female,High
20.0,94.8,26.1,4.4,2053.0,cluster_2,Low,Male,Low
22.0,68.7,23.4,5.4,2054.0,cluster_0,Medium,Male,Medium
18.0,91.4,9.0,4.8,2055.0,cluster_2,Low,Male,High
23.0,96.4,29.2,6.4,2056.0,cluster_2,Low,Male,Medium
23.0,65.7,12.1,6.3,2057.0,cluster_1,High,Female,High
21.0,57.1,29.2,7.5,2058.0,cluster_1,High,Male,Low
18.0,81.8,17.6,8.9,2059.0,cluster_0,Medium,Male,Medium
23.0,88.0,24.0,6.4,2060.0,cluster_2,Low,Male,High
19.0,64.6,24.2,6.9,2061.0,cluster_1,High,Male,Medium
23.0,58.3,28.7,4.3,2062.0,cluster_1,High,Male,Low
22.0,96.1,27.4,7.5,2063.0,cluster_2,Low,Female,Medium
24.0,98.8,10.8,7.9,2064.0,cluster_2,Low,Female,Low
18.0,74.7,27.4,7.4,2065.0,cluster_0,Medium,Female,Low
19.0,67.8,19.8,4.8,2066.0,cluster_0,Medium,Male,Low
18.0,64.4,11.1,8.6,2067.0,cluster_1,High,Male,Medium
22.0,54.9,28.6,8.9,2068.0,cluster_1,High,Male,Medium
19.0,90.3,15.6,5.5,2069.0,cluster_2,Low,Male,Medium
24.0,89.7,7.5,6.7,2070.0,cluster_2,Low,Female,High
24.0,54.1,26.1,6.9,2071.0,cluster_1,High,Female,Medium
20.0,72.5,28.2,6.1,2072.0,cluster_0,Medium,Male,Medium
22.0,77.1,17.3,8.9,2073.0,cluster_0,Medium,Male,Low
22.0,76.1,28.0,8.4,2074.0,cluster_0,Medium,Female,Low
22.0,99.2,22.7,7.1,2075.0,cluster_2,Low,Male,Medium
22.0,64.7,15.8,7.0,2076.0,cluster_1,High,Male,Low
18.0,65.8,15.3,8.1,2077.0,cluster_1,High,Male,Medium
18.0,89.3,9.4,8.9,2078.0,cluster_2,Low,Male,Low
20.0,68.0,14.8,8.2,2079.0,cluster_0,Medium,Male,High
19.0,74.6,17.8,4.6,2080.0,cluster_0,Medium,Male,Medium
22.0,76.7,12.1,6.7,2081.0,cluster_0,Medium,Male,Low
18.0,63.5,9.4,7.2,2082.0,cluster_1,High,Female,Medium
21.0,89.0,9.8,6.4,2083.0,cluster_2,Low,Female,Medium
21.0,93.3,16.2,8.7,2084.0,cluster_2,Low,Male,Low
22.0,51.9,10.2,5.3,2085.0,cluster_1,High,Male,Low
20.0,81.7,13.4,8.5,2086.0,cluster_0,Medium,Female,Low
24.0,86.9,28.5,4.5,2087.0,cluster_2,Low,Male,Medium
20.0,84.7,6.6,8.4,2088.0,cluster_2,Low,Male,Medium
20.0,93.9,12.7,5.5,2089.0,cluster_2,Low,Female,High
22.0,89.1,15.5,7.2,2090.0,cluster_2,Low,Female,Medium
21.0,92.3,26.8,8.9,2091.0,cluster_2,Low,Male,Medium
20.0,63.2,6.8,4.2,2092.0,cluster_1,High,Male,High
22.0,79.3,17.7,7.5,2093.0,cluster_0,Medium,Male,Medium
19.0,59.0,10.0,8.2,2094.0,cluster_1,High,Male,Low
18.0,92.5,14.3,6.9,2095.0,cluster_2,Low,Male,Low
19.0,75.5,16.7,5.9,2096.0,cluster_0,Medium,Female,Low
24.0,81.2,6.1,7.7,2097.0,cluster_0,Medium,Female,Low
19.0,62.9,11.8,4.2,2098.0,cluster_1,High,Female,Low
22.0,94.7,23.0,6.8,2099.0,cluster_2,Low,Male,Low
21.0,73.4,29.2,6.6,2100.0,cluster_0,Medium,Male,Medium
20.0,79.1,20.5,8.4,2101.0,cluster_0,Medium,Female,Medium
21.0,91.2,17.5,7.2,2102.0,cluster_2,Low,Male,Low
20.0,57.5,15.3,7.0,2103.0,cluster_1,High,Male,Low
23.0,80.5,23.7,7.4,2104.0,cluster_0,Medium,Female,Low
18.0,50.3,13.9,6.6,2105.0,cluster_1,High,Male,High
24.0,91.1,24.4,6.2,2106.0,cluster_2,Low,Female,Low
18.0,61.7,22.8,5.9,2107.0,cluster_1,High,Male,High
19.0,80.1,27.2,7.9,2108.0,cluster_0,Medium,Male,Low
19.0,74.0,6.9,6.4,2109.0,cluster_0,Medium,Male,Medium
19.0,95.7,24.1,5.8,2110.0,cluster_2,Low,Female,Medium
22.0,52.4,25.6,8.5,2111.0,cluster_1,High,Male,Low
18.0,50.3,15.7,6.4,2112.0,cluster_1,High,Male,Low
22.0,97.4,9.9,8.0,2113.0,cluster_2,Low,Male,Medium
21.0,86.2,13.9,7.2,2114.0,cluster_2,Low,Female,Low
19.0,89.2,15.0,7.9,2115.0,cluster_2,Low,Female,Low
19.0,95.8,28.3,8.4,2116.0,cluster_2,Low,Female,Medium
18.0,50.7,7.1,8.7,2117.0,cluster_1,High,Male,Low
19.0,57.9,7.7,7.6,2118.0,cluster_1,High,Male,High
24.0,59.4,29.4,6.8,2119.0,cluster_1,High,Male,Medium
23.0,90.9,10.6,6.7,2120.0,cluster_2,Low,Male,High
23.0,67.8,9.2,5.6,2121.0,cluster_0,Medium,Male,Medium
23.0,79.7,8.0,6.7,2122.0,cluster_0,Medium,Male,Medium
20.0,53.3,21.7,6.9,2123.0,cluster_1,High,Female,Medium
18.0,72.3,14.2,5.5,2124.0,cluster_0,Medium,Male,Medium
18.0,50.1,14.5,5.8,2125.0,cluster_1,High,Male,Medium
22.0,90.7,17.0,4.8,2126.0,cluster_2,Low,Male,High
23.0,65.0,11.7,8.3,2127.0,cluster_1,High,Female,Low
21.0,88.5,7.1,9.0,2128.0,cluster_2,Low,Female,Low
20.0,78.4,26.3,7.8,2129.0,cluster_0,Medium,Male,Medium
22.0,99.0,26.7,6.5,2130.0,cluster_2,Low,Female,High
18.0,57.6,24.6,6.0,2131.0,cluster_1,High,Male,High
19.0,86.7,15.1,6.0,2132.0,cluster_2,Low,Female,Medium
21.0,64.4,28.4,6.2,2133.0,cluster_1,High,Female,Medium
21.0,95.7,26.9,5.5,2134.0,cluster_2,Low,Female,Low
19.0,80.7,28.8,4.4,2135.0,cluster_0,Medium,Female,Low
19.0,89.5,9.4,4.6,2136.0,cluster_2,Low,Male,High
22.0,50.4,12.0,7.8,2137.0,cluster_1,High,Female,Low
20.0,53.5,8.5,8.5,2138.0,cluster_1,High,Female,Low
21.0,64.3,8.3,8.5,2139.0,cluster_1,High,Male,Medium
19.0,52.5,26.4,6.9,2140.0,cluster_1,High,Female,High
22.0,66.6,8.5,6.1,2141.0,cluster_1,High,Female,Low
22.0,95.4,24.5,7.2,2142.0,cluster_2,Low,Female,High
23.0,74.9,26.1,8.4,2143.0,cluster_0,Medium,Female,Medium
21.0,68.1,7.6,7.6,2144.0,cluster_0,Medium,Male,Low
18.0,91.6,21.2,8.7,2145.0,cluster_2,Low,Male,Low
19.0,73.0,15.1,8.8,2146.0,cluster_0,Medium,Female,Medium
18.0,71.7,29.2,7.3,2147.0,cluster_0,Medium,Female,High
22.0,58.7,7.8,7.3,2148.0,cluster_1,High,Female,Low
18.0,75.8,18.1,8.3,2149.0,cluster_0,Medium,Female,Medium
22.0,68.0,11.5,7.9,2150.0,cluster_0,Medium,Male,Medium
23.0,73.8,29.8,7.6,2151.0,cluster_0,Medium,Male,Low
24.0,57.5,23.0,4.1,2152.0,cluster_1,High,Female,Low
21.0,57.8,15.8,9.0,2153.0,cluster_1,High,Male,Medium
24.0,60.7,17.7,7.7,2154.0,cluster_1,High,Male,High
23.0,94.2,12.2,4.4,2155.0,cluster_2,Low,Male,Low
23.0,90.2,13.1,8.7,2156.0,cluster_2,Low,Male,Low
22.0,96.8,19.4,8.0,2157.0,cluster_2,Low,Male,Low
21.0,50.8,5.0,4.0,2158.0,cluster_1,High,Female,Low
23.0,55.6,16.2,5.2,2159.0,cluster_1,High,Male,Low
19.0,78.2,8.8,8.8,2160.0,cluster_0,Medium,Female,Medium
20.0,96.5,5.1,7.6,2161.0,cluster_2,Low,Male,Low
24.0,71.6,16.2,6.6,2162.0,cluster_0,Medium,Female,High
21.0,96.0,28.2,4.6,2163.0,cluster_2,Low,Female,Medium
21.0,84.7,25.1,6.9,2164.0,cluster_2,Low,Male,Medium
23.0,70.0,18.0,5.9,2165.0,cluster_0,Medium,Female,Low
23.0,94.9,23.0,7.8,2166.0,cluster_2,Low,Female,Medium
24.0,71.7,7.5,7.1,2167.0,cluster_0,Medium,Female,High
20.0,98.8,5.7,8.6,2168.0,cluster_2,Low,Male,Low
20.0,98.9,6.0,6.8,2169.0,cluster_2,Low,Male,Medium
24.0,72.1,13.1,5.5,2170.0,cluster_0,Medium,Male,High
20.0,60.4,26.9,6.6,2171.0,cluster_1,High,Male,Low
23.0,68.2,17.7,5.6,2172.0,cluster_0,Medium,Male,Low
21.0,99.2,12.1,5.2,2173.0,cluster_2,Low,Female,High
21.0,91.4,29.9,7.6,2174.0,cluster_2,Low,Female,Low
18.0,65.7,16.8,8.2,2175.0,cluster_1,High,Female,Low
19.0,87.4,16.9,6.1,2176.0,cluster_2,Low,Male,High
20.0,82.5,14.5,7.7,2177.0,cluster_0,Medium,Female,Medium
21.0,54.4,27.2,4.2,2178.0,cluster_1,High,Male,Low
24.0,65.8,18.0,4.7,2179.0,cluster_1,High,Female,Medium
24.0,96.6,29.3,6.8,2180.0,cluster_2,Low,Male,Medium
19.0,83.5,23.4,7.9,2181.0,cluster_2,Low,Male,High
21.0,53.6,20.9,7.2,2182.0,cluster_1,High,Female,Medium
18.0,86.6,14.0,6.1,2183.0,cluster_2,Low,Male,Low
22.0,65.7,12.1,7.2,2184.0,cluster_1,High,Male,Medium
22.0,83.3,19.7,6.7,2185.0,cluster_0,Medium,Female,Low
20.0,91.0,24.5,6.9,2186.0,cluster_2,Low,Female,High
23.0,76.6,19.5,7.9,2187.0,cluster_0,Medium,Female,Medium
22.0,54.5,27.9,8.3,2188.0,cluster_1,High,Female,High
24.0,85.8,13.9,4.1,2189.0,cluster_2,Low,Female,Low
24.0,66.6,15.8,6.5,2190.0,cluster_1,High,Male,Low
23.0,82.3,15.6,4.6,2191.0,cluster_0,Medium,Male,Medium
23.0,64.8,13.7,4.6,2192.0,cluster_1,High,Male,High
19.0,76.6,29.5,4.8,2193.0,cluster_0,Medium,Female,Medium
20.0,62.7,24.0,8.6,2194.0,cluster_1,High,Male,Low
19.0,95.0,5.3,4.4,2195.0,cluster_2,Low,Female,Low
21.0,58.7,14.2,6.7,2196.0,cluster_1,High,Female,Low
24.0,70.2,16.6,8.2,2197.0,cluster_0,Medium,Female,High
18.0,68.9,7.6,5.5,2198.0,cluster_0,Medium,Male,Medium
24.0,79.9,14.2,7.9,2199.0,cluster_0,Medium,Female,High
21.0,52.2,23.5,7.8,2200.0,cluster_1,High,Male,Medium
22.0,69.2,29.1,6.4,2201.0,cluster_0,Medium,Male,Medium
19.0,96.6,14.5,5.7,2202.0,cluster_2,Low,Female,Low
21.0,90.6,11.8,7.0,2203.0,cluster_2,Low,Male,Medium
19.0,92.8,12.5,4.1,2204.0,cluster_2,Low,Female,Low
23.0,67.0,8.6,6.8,2205.0,cluster_0,Medium,Male,Low
23.0,66.5,12.0,4.7,2206.0,cluster_1,High,Female,Medium
19.0,75.8,6.7,8.1,2207.0,cluster_0,Medium,Female,Low
20.0,81.6,10.5,7.4,2208.0,cluster_0,Medium,Female,Medium
21.0,91.0,5.2,6.7,2209.0,cluster_2,Low,Female,Medium
24.0,93.7,12.1,8.0,2210.0,cluster_2,Low,Female,Low
23.0,80.5,29.9,4.4,2211.0,cluster_0,Medium,Male,Medium
21.0,81.4,27.5,5.2,2212.0,cluster_0,Medium,Female,Medium
21.0,94.1,20.5,7.0,2213.0,cluster_2,Low,Female,Medium
23.0,58.1,6.1,7.1,2214.0,cluster_1,High,Male,Medium
23.0,71.8,6.1,5.7,2215.0,cluster_0,Medium,Female,Medium
19.0,90.7,8.8,6.7,2216.0,cluster_2,Low,Female,Low
23.0,60.2,6.9,6.6,2217.0,cluster_1,High,Female,Low
18.0,85.7,9.9,6.2,2218.0,cluster_2,Low,Female,Low
23.0,62.8,18.0,5.4,2219.0,cluster_1,High,Female,High
21.0,72.0,21.6,4.6,2220.0,cluster_0,Medium,Male,Medium
19.0,88.7,10.5,7.2,2221.0,cluster_2,Low,Female,Low
23.0,92.3,22.3,5.5,2222.0,cluster_2,Low,Male,Medium
24.0,98.1,15.6,7.4,2223.0,cluster_2,Low,Male,Medium
24.0,62.4,15.4,4.3,2224.0,cluster_1,High,Female,Low
21.0,58.5,6.0,8.8,2225.0,cluster_1,High,Male,Medium
18.0,93.8,21.4,4.8,2226.0,cluster_2,Low,Female,High
24.0,74.0,10.6,5.4,2227.0,cluster_0,Medium,Male,Medium
21.0,55.6,22.1,4.7,2228.0,cluster_1,High,Male,Low
20.0,72.1,14.4,5.5,2229.0,cluster_0,Medium,Female,Medium
23.0,97.5,27.0,8.6,2230.0,cluster_2,Low,Male,Low
21.0,75.8,25.7,8.5,2231.0,cluster_0,Medium,Female,Medium
18.0,76.3,23.1,4.7,2232.0,cluster_0,Medium,Male,Low
19.0,95.6,28.8,5.8,2233.0,cluster_2,Low,Male,Medium
22.0,98.5,7.7,6.9,2234.0,cluster_2,Low,Female,Low
19.0,52.9,18.4,8.0,2235.0,cluster_1,High,Male,High
21.0,88.4,21.7,5.8,2236.0,cluster_2,Low,Male,Low
23.0,58.3,27.6,4.3,2237.0,cluster_1,High,Male,High
24.0,76.2,25.6,4.9,2238.0,cluster_0,Medium,Male,Medium
18.0,65.9,11.9,6.4,2239.0,cluster_1,High,Female,Low
18.0,61.9,7.8,8.9,2240.0,cluster_1,High,Female,Medium
23.0,71.7,17.5,6.6,2241.0,cluster_0,Medium,Female,Medium
19.0,97.4,25.8,5.9,2242.0,cluster_2,Low,Female,Low
18.0,95.3,21.4,9.0,2243.0,cluster_2,Low,Male,Medium
21.0,57.5,17.6,8.2,2244.0,cluster_1,High,Female,Low
21.0,65.2,7.3,8.4,2245.0,cluster_1,High,Male,Low
21.0,67.2,5.1,4.8,2246.0,cluster_0,Medium,Female,Medium
23.0,63.0,8.2,4.2,2247.0,cluster_1,High,Male,Low
22.0,80.1,23.0,5.1,2248.0,cluster_0,Medium,Male,High
21.0,52.7,12.1,4.4,2249.0,cluster_1,High,Female,Low
18.0,59.9,23.9,8.9,2250.0,cluster_1,High,Male,High
23.0,53.5,28.5,8.0,2251.0,cluster_1,High,Female,Low
18.0,56.2,7.5,5.0,2252.0,cluster_1,High,Male,High
24.0,62.0,29.1,7.9,2253.0,cluster_1,High,Female,Low
21.0,89.6,18.1,8.2,2254.0,cluster_2,Low,Male,Medium
20.0,60.9,12.4,6.3,2255.0,cluster_1,High,Male,Medium
20.0,83.5,8.5,5.3,2256.0,cluster_2,Low,Male,Low
24.0,52.9,25.6,7.7,2257.0,cluster_1,High,Male,Medium
20.0,82.9,20.1,7.9,2258.0,cluster_0,Medium,Female,Low
23.0,89.7,21.3,5.5,2259.0,cluster_2,Low,Male,Low
22.0,69.5,27.5,6.7,2260.0,cluster_0,Medium,Female,Low
20.0,71.6,12.4,8.9,2261.0,cluster_0,Medium,Female,Low
21.0,62.8,13.2,5.0,2262.0,cluster_1,High,Male,Medium
18.0,81.9,26.4,4.3,2263.0,cluster_0,Medium,Male,Medium
19.0,51.2,12.3,5.4,2264.0,cluster_1,High,Female,Medium
22.0,59.5,21.9,6.7,2265.0,cluster_1,High,Female,Low
20.0,84.3,11.2,8.9,2266.0,cluster_2,Low,Female,Low
22.0,84.6,14.6,5.8,2267.0,cluster_2,Low,Female,Medium
22.0,69.5,12.9,4.2,2268.0,cluster_0,Medium,Male,Low
21.0,56.7,16.7,7.1,2269.0,cluster_1,High,Female,High
20.0,53.6,15.3,6.9,2270.0,cluster_1,High,Male,Medium
22.0,91.4,8.6,4.5,2271.0,cluster_2,Low,Female,Low
24.0,77.7,12.0,8.0,2272.0,cluster_0,Medium,Male,Medium
19.0,71.5,27.2,6.6,2273.0,cluster_0,Medium,Male,Medium
19.0,58.4,23.5,6.7,2274.0,cluster_1,High,Male,Medium
22.0,76.5,14.6,8.8,2275.0,cluster_0,Medium,Male,Medium
21.0,69.1,18.6,4.5,2276.0,cluster_0,Medium,Male,Low
19.0,89.6,25.5,7.9,2277.0,cluster_2,Low,Female,High
19.0,87.9,10.9,4.7,2278.0,cluster_2,Low,Male,Low
20.0,60.2,10.3,8.1,2279.0,cluster_1,High,Female,Medium
18.0,61.9,21.6,7.7,2280.0,cluster_1,High,Male,Medium
18.0,51.5,19.9,6.9,2281.0,cluster_1,High,Male,High
23.0,68.5,8.9,4.7,2282.0,cluster_0,Medium,Male,Medium
18.0,81.9,24.0,7.2,2283.0,cluster_0,Medium,Female,Medium
18.0,95.9,15.7,7.4,2284.0,cluster_2,Low,Female,Medium
19.0,51.7,16.1,5.2,2285.0,cluster_1,High,Male,High
20.0,54.8,17.7,4.7,2286.0,cluster_1,High,Male,Medium
19.0,74.6,17.5,6.0,2287.0,cluster_0,Medium,Female,Low
24.0,97.0,25.3,8.1,2288.0,cluster_2,Low,Male,Medium
22.0,96.2,17.3,8.2,2289.0,cluster_2,Low,Female,High
23.0,96.3,18.8,7.7,2290.0,cluster_2,Low,Male,Low
18.0,68.8,8.3,8.5,2291.0,cluster_0,Medium,Female,High
24.0,50.1,19.6,6.6,2292.0,cluster_1,High,Female,High
24.0,53.2,21.5,7.5,2293.0,cluster_1,High,Female,High
22.0,74.6,6.9,6.3,2294.0,cluster_0,Medium,Male,Medium
22.0,76.8,5.5,5.2,2295.0,cluster_0,Medium,Female,Low
18.0,90.0,6.2,8.3,2296.0,cluster_2,Low,Male,Low
21.0,92.9,10.2,8.1,2297.0,cluster_2,Low,Female,Medium
21.0,73.4,10.1,4.7,2298.0,cluster_0,Medium,Female,Low
19.0,51.7,23.8,5.0,2299.0,cluster_1,High,Male,Low
21.0,56.9,21.9,4.8,2300.0,cluster_1,High,Male,High
24.0,65.7,5.8,6.4,2301.0,cluster_1,High,Female,Medium
21.0,90.5,15.0,6.8,2302.0,cluster_2,Low,Female,Medium
21.0,83.2,26.5,6.0,2303.0,cluster_0,Medium,Male,Medium
23.0,93.0,29.9,7.6,2304.0,cluster_2,Low,Female,High
23.0,54.1,21.1,5.1,2305.0,cluster_1,High,Female,Low
20.0,88.3,16.9,6.0,2306.0,cluster_2,Low,Male,Low
24.0,80.9,12.4,7.0,2307.0,cluster_0,Medium,Female,High
20.0,76.8,22.2,8.8,2308.0,cluster_0,Medium,Female,High
21.0,70.7,8.9,7.2,2309.0,cluster_0,Medium,Male,Medium
23.0,50.2,24.4,6.2,2310.0,cluster_1,High,Female,High
22.0,52.0,16.9,5.8,2311.0,cluster_1,High,Female,Medium
18.0,56.6,8.9,4.6,2312.0,cluster_1,High,Male,Medium
23.0,96.5,26.7,5.4,2313.0,cluster_2,Low,Male,High
23.0,94.0,21.8,6.8,2314.0,cluster_2,Low,Female,Low
20.0,57.3,11.1,6.7,2315.0,cluster_1,High,Male,Medium
20.0,62.8,17.3,6.2,2316.0,cluster_1,High,Female,High
24.0,95.4,13.1,4.9,2317.0,cluster_2,Low,Female,Medium
19.0,76.1,25.8,7.6,2318.0,cluster_0,Medium,Female,Low
22.0,52.1,21.2,7.0,2319.0,cluster_1,High,Male,Low
21.0,80.5,17.1,7.6,2320.0,cluster_0,Medium,Male,Medium
22.0,72.3,20.4,4.9,2321.0,cluster_0,Medium,Male,High
20.0,71.8,25.7,4.2,2322.0,cluster_0,Medium,Male,Low
24.0,89.9,24.7,4.6,2323.0,cluster_2,Low,Female,Medium
23.0,56.8,20.6,8.1,2324.0,cluster_1,High,Female,Medium
20.0,98.4,17.1,7.0,2325.0,cluster_2,Low,Male,Low
19.0,74.2,25.8,8.2,2326.0,cluster_0,Medium,Male,Medium
21.0,52.9,25.1,4.1,2327.0,cluster_1,High,Male,Medium
24.0,82.6,9.8,8.7,2328.0,cluster_0,Medium,Male,Medium
19.0,87.5,7.0,7.2,2329.0,cluster_2,Low,Male,Low
20.0,74.7,29.4,5.2,2330.0,cluster_0,Medium,Female,High
23.0,52.5,19.4,9.0,2331.0,cluster_1,High,Male,High
