Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Sales
2022-04-12,S001,P0013,Groceries,West,186,35.0,140.0,46.06,91.56,0,Snowy,0,88.78,Spring,3204.6
2022-04-12,S001,P0014,Electronics,West,165,164.0,187.0,175.97,27.83,0,Sunny,0,31.01,Summer,4564.12
2022-04-12,S001,P0015,Groceries,South,496,149.0,33.0,155.8,73.58,10,Sunny,0,72.21,Winter,10963.42
2022-04-12,S001,P0016,Electronics,South,315,276.0,198.0,279.79,49.57,10,Snowy,0,45.21,Winter,13681.32
2022-04-12,S001,P0017,Electronics,West,306,191.0,104.0,209.39,28.47,10,Snowy,1,25.27,Winter,5437.7699999999995
2022-04-12,S001,P0018,Groceries,West,241,114.0,156.0,120.35,68.85,0,Rainy,1,68.61,Summer,7848.9
2022-04-12,S001,P0019,Electronics,East,353,212.0,182.0,208.62,89.25,20,Rainy,0,90.74,Autumn,18921.0
2022-04-12,S001,P0020,Electronics,North,479,196.0,47.0,212.86,64.66,5,Snowy,1,59.95,Winter,12673.359999999999
2022-04-12,S002,P0001,Furniture,South,160,101.0,94.0,103.57,45.14,5,Snowy,1,42.12,Summer,4559.14
2022-04-12,S002,P0002,Clothing,North,290,38.0,158.0,32.36,76.9,5,Sunny,1,74.09,Summer,2922.2000000000003
2022-04-12,S002,P0003,Groceries,East,492,329.0,59.0,331.21,52.23,20,Snowy,0,52.22,Winter,17183.67
2022-04-12,S002,P0004,Clothing,South,410,330.0,200.0,343.12,64.2,10,Rainy,0,66.11,Spring,21186.0
2022-04-12,S002,P0005,Groceries,South,287,240.0,87.0,256.15,91.49,20,Sunny,1,91.58,Autumn,21957.6
2022-04-12,S002,P0006,Groceries,North,348,322.0,88.0,337.62,23.9,15,Cloudy,1,20.73,Summer,7695.799999999999
2022-04-12,S002,P0007,Furniture,South,165,164.0,90.0,171.68,45.47,20,Snowy,1,50.09,Autumn,7457.08
2022-04-12,S002,P0008,Groceries,West,403,181.0,110.0,191.19,54.91,0,Snowy,0,53.27,Spring,9938.71
2022-04-12,S002,P0009,Furniture,East,258,37.0,108.0,37.55,66.36,10,Snowy,0,66.45,Autumn,2455.32
2022-04-12,S002,P0010,Electronics,West,389,278.0,170.0,286.26,28.43,15,Snowy,0,26.57,Autumn,7903.54
2022-04-12,S002,P0011,Clothing,North,151,15.0,169.0,29.34,85.79,5,Rainy,0,89.42,Autumn,1286.8500000000001
2022-04-12,S002,P0012,Electronics,West,100,71.0,52.0,62.34,24.45,0,Rainy,1,24.71,Spring,1735.95
2022-04-12,S002,P0013,Clothing,East,374,250.0,166.0,246.4,75.12,0,Rainy,0,79.6,Winter,18780.0
2022-04-12,S002,P0014,Groceries,North,53,35.0,73.0,44.92,95.25,15,Sunny,1,90.96,Summer,3333.75
2022-04-12,S002,P0015,Furniture,North,499,434.0,138.0,427.35,89.26,15,Cloudy,0,90.56,Autumn,38738.840000000004
2022-04-12,S002,P0016,Groceries,South,405,121.0,87.0,120.79,54.18,10,Cloudy,1,58.81,Winter,6555.78
2022-04-12,S002,P0017,Furniture,South,379,311.0,134.0,314.7,16.24,15,Cloudy,0,13.7,Summer,5050.639999999999
2022-04-12,S002,P0018,Clothing,South,234,28.0,69.0,40.49,30.77,20,Sunny,0,30.62,Autumn,861.56
2022-04-12,S002,P0019,Toys,North,63,25.0,188.0,15.35,64.7,5,Rainy,0,64.66,Autumn,1617.5
2022-04-12,S002,P0020,Electronics,North,334,199.0,62.0,210.7,88.47,10,Rainy,0,85.9,Winter,17605.53
2022-04-12,S003,P0001,Groceries,East,430,204.0,57.0,216.98,59.88,0,Sunny,0,57.75,Winter,12215.52
2022-04-12,S003,P0002,Toys,East,203,28.0,186.0,41.17,89.81,20,Snowy,1,89.89,Summer,2514.6800000000003
2022-04-12,S003,P0003,Groceries,East,395,273.0,42.0,278.72,69.01,5,Snowy,1,65.97,Spring,18839.730000000003
2022-04-12,S003,P0004,Electronics,West,316,33.0,102.0,25.72,38.17,0,Cloudy,0,37.27,Autumn,1259.6100000000001
2022-04-12,S003,P0005,Furniture,East,342,70.0,133.0,77.12,88.12,5,Rainy,0,92.03,Winter,6168.400000000001
2022-04-12,S003,P0006,Groceries,West,211,161.0,131.0,156.63,63.25,20,Snowy,1,65.67,Winter,10183.25
2022-04-12,S003,P0007,Electronics,North,191,98.0,115.0,90.44,58.9,0,Snowy,0,61.1,Summer,5772.2
2022-04-12,S003,P0008,Toys,East,443,28.0,42.0,30.56,59.72,0,Sunny,1,60.11,Summer,1672.1599999999999
2022-04-12,S003,P0009,Clothing,North,373,51.0,58.0,63.15,84.06,0,Cloudy,1,81.0,Spring,4287.06
2022-04-12,S003,P0010,Toys,South,167,49.0,198.0,57.77,31.94,0,Rainy,1,36.51,Autumn,1565.0600000000002
2022-04-12,S003,P0011,Groceries,North,84,23.0,35.0,28.75,47.8,20,Sunny,0,51.55,Autumn,1099.3999999999999
2022-04-12,S003,P0012,Groceries,South,81,43.0,66.0,61.22,12.76,20,Sunny,0,11.71,Summer,548.68
2022-04-12,S003,P0013,Electronics,West,398,211.0,197.0,223.61,66.32,5,Sunny,1,71.2,Summer,13993.519999999999
2022-04-12,S003,P0014,Groceries,South,248,193.0,133.0,189.32,80.45,0,Rainy,1,80.5,Spring,15526.85
2022-04-12,S003,P0015,Groceries,East,317,214.0,114.0,225.36,33.62,15,Snowy,0,34.6,Spring,7194.679999999999
2022-04-12,S003,P0016,Furniture,East,123,2.0,20.0,-2.37,43.8,15,Sunny,1,44.6,Summer,87.6
2022-04-12,S003,P0017,Groceries,North,217,114.0,102.0,120.5,52.38,0,Sunny,1,49.66,Summer,5971.320000000001
2022-04-12,S003,P0018,Groceries,South,281,243.0,144.0,233.17,50.6,10,Sunny,0,50.67,Autumn,12295.800000000001
2022-04-12,S003,P0019,Electronics,West,357,82.0,169.0,95.47,73.78,0,Rainy,1,70.1,Autumn,6049.96
2022-04-12,S003,P0020,Furniture,West,252,118.0,117.0,115.81,19.52,10,Snowy,1,14.63,Summer,2303.36
2022-04-12,S004,P0001,Groceries,South,199,198.0,120.0,204.15,12.22,10,Cloudy,1,11.25,Autumn,2419.56
2022-04-12,S004,P0002,Clothing,West,192,11.0,66.0,24.55,12.43,20,Cloudy,1,8.66,Summer,136.73
2022-04-12,S004,P0003,Groceries,West,59,50.0,127.0,69.1,91.92,10,Rainy,1,90.75,Autumn,4596.0
2022-04-12,S004,P0004,Groceries,South,79,59.0,82.0,70.59,42.56,15,Cloudy,1,45.39,Winter,2511.04
2022-04-12,S004,P0005,Toys,North,90,21.0,157.0,29.33,45.8,20,Sunny,0,41.86,Autumn,961.8
2022-04-12,S004,P0006,Groceries,North,250,222.0,111.0,218.0,67.9,5,Cloudy,1,68.58,Summer,15073.800000000001
2022-04-12,S004,P0007,Groceries,North,389,99.0,152.0,98.64,61.62,15,Rainy,1,57.56,Autumn,6100.38
2022-04-12,S004,P0008,Furniture,South,449,305.0,104.0,313.34,95.81,0,Rainy,0,94.98,Autumn,29222.05
2022-04-12,S004,P0009,Toys,North,126,107.0,80.0,126.5,17.75,15,Snowy,0,17.07,Spring,1899.25
2022-04-12,S004,P0010,Electronics,South,77,20.0,199.0,12.26,75.86,10,Cloudy,0,75.55,Autumn,1517.2
2022-04-12,S004,P0011,Toys,East,402,158.0,41.0,159.71,10.02,5,Rainy,1,5.03,Autumn,1583.1599999999999
2022-04-12,S004,P0012,Clothing,West,167,156.0,127.0,167.39,29.15,20,Rainy,1,33.13,Spring,4547.4
2022-04-12,S004,P0013,Furniture,South,188,53.0,96.0,59.48,80.42,20,Cloudy,0,79.78,Winter,4262.26
2022-04-12,S004,P0014,Toys,West,70,57.0,129.0,65.71,98.94,10,Rainy,1,97.98,Spring,5639.58
2022-04-12,S004,P0015,Toys,North,143,43.0,168.0,51.42,82.64,0,Rainy,0,82.92,Winter,3553.52
2022-04-12,S004,P0016,Electronics,West,280,18.0,65.0,12.24,10.66,20,Cloudy,1,11.44,Autumn,191.88
2022-04-12,S004,P0017,Electronics,West,416,316.0,38.0,313.34,20.92,20,Sunny,0,19.18,Summer,6610.72
2022-04-12,S004,P0018,Furniture,South,346,287.0,180.0,306.57,66.75,5,Rainy,0,69.1,Autumn,19157.25
2022-04-12,S004,P0019,Groceries,South,208,171.0,142.0,179.52,94.29,10,Rainy,1,97.96,Autumn,16123.590000000002
2022-04-12,S004,P0020,Toys,West,154,79.0,176.0,69.61,36.96,10,Cloudy,1,37.76,Spring,2919.84
2022-04-12,S005,P0001,Toys,West,85,32.0,102.0,37.38,13.68,15,Rainy,0,15.35,Winter,437.76
2022-04-12,S005,P0002,Groceries,South,446,62.0,24.0,65.4,99.08,20,Snowy,0,103.66,Autumn,6142.96
2022-04-12,S005,P0003,Groceries,East,161,128.0,196.0,146.46,59.24,15,Cloudy,1,61.05,Spring,7582.72
2022-04-12,S005,P0004,Electronics,South,146,34.0,139.0,48.88,52.76,10,Cloudy,1,57.57,Winter,1793.84
2022-04-12,S005,P0005,Clothing,West,149,114.0,185.0,112.88,18.68,20,Rainy,1,18.84,Summer,2129.52
2022-04-12,S005,P0006,Toys,North,69,33.0,87.0,34.15,58.57,20,Snowy,0,55.7,Spring,1932.81
2022-04-12,S005,P0007,Furniture,South,276,1.0,52.0,-2.73,98.34,15,Sunny,1,102.46,Summer,98.34
2022-04-12,S005,P0008,Toys,South,168,1.0,50.0,6.72,35.33,10,Rainy,0,30.59,Winter,35.33
2022-04-12,S005,P0009,Furniture,North,172,119.0,39.0,114.83,69.19,20,Snowy,0,71.62,Spring,8233.61
2022-04-12,S005,P0010,Clothing,South,283,181.0,147.0,186.91,40.49,20,Sunny,1,45.15,Spring,7328.6900000000005
2022-04-12,S005,P0011,Electronics,West,211,151.0,56.0,165.37,94.51,20,Sunny,0,91.87,Winter,14271.01
2022-04-12,S005,P0012,Clothing,North,472,459.0,42.0,457.0,15.67,10,Sunny,1,20.32,Spring,7192.53
2022-04-12,S005,P0013,Toys,East,345,232.0,175.0,244.85,70.05,0,Snowy,1,72.95,Winter,16251.599999999999
2022-04-12,S005,P0014,Toys,West,358,189.0,147.0,208.11,23.24,15,Rainy,0,27.06,Winter,4392.36
2022-04-12,S005,P0015,Electronics,East,71,50.0,156.0,51.11,77.42,20,Rainy,0,82.16,Autumn,3871.0
2022-04-12,S005,P0016,Clothing,West,425,188.0,34.0,196.65,27.17,10,Snowy,1,30.24,Winter,5107.96
2022-04-12,S005,P0017,Toys,South,195,169.0,43.0,169.55,13.36,0,Rainy,1,12.01,Winter,2257.8399999999997
2022-04-12,S005,P0018,Toys,South,313,129.0,52.0,128.59,51.0,0,Rainy,0,47.42,Spring,6579.0
2022-04-12,S005,P0019,Toys,North,53,51.0,162.0,69.56,38.08,0,Snowy,0,36.75,Autumn,1942.08
2022-04-12,S005,P0020,Furniture,South,373,203.0,198.0,218.58,94.77,10,Sunny,0,96.46,Winter,19238.309999999998
2022-04-13,S001,P0001,Electronics,East,433,279.0,79.0,293.17,78.35,10,Snowy,1,76.87,Autumn,21859.649999999998
2022-04-13,S001,P0002,Toys,West,257,217.0,183.0,219.18,84.63,0,Sunny,0,79.88,Spring,18364.71
2022-04-13,S001,P0003,Toys,North,103,73.0,59.0,89.52,84.55,10,Snowy,1,88.26,Winter,6172.15
2022-04-13,S001,P0004,Toys,East,117,72.0,188.0,72.28,45.79,10,Rainy,1,42.84,Autumn,3296.88
2022-04-13,S001,P0005,Clothing,West,316,137.0,162.0,154.16,92.84,10,Cloudy,1,88.82,Winter,12719.08
2022-04-13,S001,P0006,Clothing,South,270,134.0,68.0,126.74,68.89,5,Cloudy,1,73.65,Summer,9231.26
2022-04-13,S001,P0007,Groceries,South,500,403.0,21.0,395.67,24.37,0,Sunny,0,29.31,Winter,9821.11
2022-04-13,S001,P0008,Electronics,West,219,191.0,198.0,201.46,40.22,0,Cloudy,1,35.72,Winter,7682.0199999999995
2022-04-13,S001,P0009,Toys,West,312,118.0,43.0,129.24,64.3,15,Rainy,1,65.59,Spring,7587.4
2022-04-13,S001,P0010,Toys,East,363,268.0,105.0,263.65,36.25,10,Snowy,1,31.49,Autumn,9715.0
2022-04-13,S001,P0011,Toys,West,264,126.0,110.0,136.76,12.74,0,Cloudy,0,16.09,Summer,1605.24
2022-04-13,S001,P0012,Clothing,North,160,63.0,129.0,76.65,61.37,10,Snowy,0,59.89,Winter,3866.31
2022-04-13,S001,P0013,Electronics,South,460,54.0,77.0,61.77,41.11,0,Cloudy,0,42.73,Winter,2219.94
2022-04-13,S001,P0014,Electronics,West,180,81.0,170.0,91.5,87.42,10,Cloudy,0,89.95,Autumn,7081.02
2022-04-13,S001,P0015,Groceries,North,360,19.0,53.0,21.6,50.38,10,Rainy,1,45.46,Winter,957.22
2022-04-13,S001,P0016,Groceries,West,119,114.0,137.0,121.81,78.53,10,Snowy,1,83.33,Autumn,8952.42
2022-04-13,S001,P0017,Toys,East,389,233.0,76.0,232.33,89.81,20,Sunny,0,90.34,Winter,20925.73
2022-04-13,S001,P0018,Furniture,West,84,4.0,42.0,5.52,56.08,0,Rainy,0,61.08,Winter,224.32
2022-04-13,S001,P0019,Furniture,East,135,30.0,41.0,20.42,55.33,20,Snowy,0,53.55,Summer,1659.8999999999999
2022-04-13,S001,P0020,Furniture,North,482,148.0,136.0,162.94,84.71,0,Snowy,1,81.02,Summer,12537.08
2022-04-13,S002,P0001,Clothing,North,221,220.0,57.0,228.81,18.49,15,Cloudy,0,19.28,Autumn,4067.7999999999997
2022-04-13,S002,P0002,Groceries,North,83,65.0,28.0,59.02,34.75,20,Snowy,1,35.96,Winter,2258.75
2022-04-13,S002,P0003,Furniture,West,432,120.0,121.0,115.05,26.97,0,Rainy,0,30.9,Autumn,3236.3999999999996
2022-04-13,S002,P0004,Clothing,South,266,192.0,174.0,206.35,83.74,20,Snowy,1,87.65,Winter,16078.079999999998
2022-04-13,S002,P0005,Groceries,North,401,356.0,103.0,362.43,21.46,20,Snowy,0,20.49,Autumn,7639.76
2022-04-13,S002,P0006,Groceries,West,497,120.0,40.0,139.11,44.73,5,Rainy,0,48.24,Winter,5367.599999999999
2022-04-13,S002,P0007,Toys,South,304,104.0,111.0,112.37,41.01,20,Cloudy,0,39.56,Autumn,4265.04
2022-04-13,S002,P0008,Toys,South,340,15.0,105.0,15.33,56.45,20,Cloudy,1,60.01,Spring,846.75
2022-04-13,S002,P0009,Groceries,West,213,23.0,43.0,27.86,75.22,10,Snowy,1,78.39,Autumn,1730.06
2022-04-13,S002,P0010,Toys,South,245,233.0,56.0,237.1,19.8,15,Sunny,0,23.38,Summer,4613.400000000001
2022-04-13,S002,P0011,Clothing,East,448,58.0,72.0,54.57,73.56,20,Rainy,0,68.84,Winter,4266.4800000000005
2022-04-13,S002,P0012,Electronics,South,370,290.0,92.0,302.68,80.8,15,Cloudy,1,80.85,Winter,23432.0
2022-04-13,S002,P0013,Furniture,South,241,133.0,94.0,126.16,94.62,10,Sunny,1,96.71,Spring,12584.460000000001
2022-04-13,S002,P0014,Electronics,North,329,77.0,170.0,85.58,50.03,0,Rainy,1,51.57,Summer,3852.31
2022-04-13,S002,P0015,Electronics,East,371,118.0,80.0,122.01,97.84,5,Snowy,0,96.08,Autumn,11545.12
2022-04-13,S002,P0016,Clothing,North,91,7.0,41.0,19.07,52.28,0,Cloudy,0,56.32,Summer,365.96000000000004
2022-04-13,S002,P0017,Furniture,East,231,176.0,158.0,182.7,84.28,15,Sunny,1,85.86,Autumn,14833.28
2022-04-13,S002,P0018,Toys,South,149,139.0,171.0,138.18,93.79,20,Rainy,1,91.46,Winter,13036.810000000001
2022-04-13,S002,P0019,Furniture,South,418,323.0,63.0,313.5,72.88,10,Rainy,0,74.32,Spring,23540.239999999998
2022-04-13,S002,P0020,Furniture,North,357,239.0,68.0,239.93,75.16,10,Rainy,1,70.8,Summer,17963.239999999998
2022-04-13,S003,P0001,Clothing,North,120,88.0,55.0,90.81,67.53,10,Sunny,1,72.49,Summer,5942.64
2022-04-13,S003,P0002,Toys,East,147,85.0,68.0,87.43,63.86,20,Rainy,0,68.0,Spring,5428.1
2022-04-13,S003,P0003,Toys,West,109,70.0,134.0,76.06,62.44,15,Snowy,1,64.58,Spring,4370.8
2022-04-13,S003,P0004,Toys,South,334,232.0,171.0,240.84,40.02,20,Snowy,0,35.9,Spring,9284.640000000001
2022-04-13,S003,P0005,Furniture,South,121,83.0,124.0,87.14,39.2,10,Sunny,0,40.89,Autumn,3253.6000000000004
2022-04-13,S003,P0006,Clothing,North,355,38.0,89.0,29.66,88.34,5,Snowy,0,90.62,Autumn,3356.92
2022-04-13,S003,P0007,Toys,North,500,107.0,121.0,124.14,36.68,15,Rainy,0,36.93,Winter,3924.7599999999998
2022-04-13,S003,P0008,Furniture,North,330,77.0,105.0,70.04,14.01,15,Rainy,1,12.03,Summer,1078.77
2022-04-13,S003,P0009,Toys,North,330,17.0,127.0,17.89,16.02,15,Sunny,1,12.0,Summer,272.34
2022-04-13,S003,P0010,Groceries,South,228,1.0,23.0,-5.04,90.5,5,Sunny,0,86.7,Winter,90.5
2022-04-13,S003,P0011,Furniture,North,192,27.0,73.0,41.64,40.73,20,Snowy,1,45.17,Autumn,1099.7099999999998
2022-04-13,S003,P0012,Toys,North,209,139.0,82.0,146.74,50.41,10,Rainy,0,52.13,Spring,7006.99
2022-04-13,S003,P0013,Groceries,North,413,204.0,188.0,197.6,58.01,5,Cloudy,1,62.08,Winter,11834.039999999999
2022-04-13,S003,P0014,Groceries,West,295,212.0,186.0,209.54,22.85,15,Snowy,1,27.07,Autumn,4844.200000000001
2022-04-13,S003,P0015,Electronics,East,383,16.0,100.0,20.77,90.28,10,Sunny,1,92.68,Spring,1444.48
2022-04-13,S003,P0016,Electronics,South,294,83.0,43.0,82.34,84.97,20,Snowy,0,87.03,Spring,7052.51
2022-04-13,S003,P0017,Groceries,South,76,60.0,83.0,78.23,78.8,20,Rainy,1,82.35,Winter,4728.0
2022-04-13,S003,P0018,Electronics,North,492,412.0,174.0,409.29,83.18,20,Rainy,0,85.84,Autumn,34270.16
2022-04-13,S003,P0019,Clothing,West,478,156.0,128.0,156.36,96.79,20,Cloudy,0,93.13,Autumn,15099.240000000002
2022-04-13,S003,P0020,Toys,South,70,24.0,74.0,38.13,68.06,20,Cloudy,1,67.38,Spring,1633.44
2022-04-13,S004,P0001,Groceries,East,173,53.0,36.0,55.01,42.77,20,Rainy,0,46.39,Spring,2266.81
2022-04-13,S004,P0002,Furniture,North,163,34.0,33.0,38.82,26.76,5,Sunny,0,21.77,Winter,909.84
2022-04-13,S004,P0003,Groceries,West,327,278.0,144.0,283.58,94.49,10,Cloudy,0,89.92,Winter,26268.219999999998
2022-04-13,S004,P0004,Electronics,North,106,89.0,88.0,99.61,40.36,0,Rainy,1,42.77,Autumn,3592.04
2022-04-13,S004,P0005,Groceries,West,76,31.0,33.0,27.03,48.97,5,Snowy,0,46.67,Summer,1518.07
2022-04-13,S004,P0006,Clothing,North,178,62.0,39.0,79.86,71.32,0,Cloudy,1,75.13,Winter,4421.839999999999
2022-04-13,S004,P0007,Groceries,East,449,408.0,86.0,416.11,43.52,15,Snowy,0,40.54,Autumn,17756.16
2022-04-13,S004,P0008,Groceries,East,78,49.0,102.0,44.44,81.69,5,Cloudy,1,83.9,Summer,4002.81
2022-04-13,S004,P0009,Clothing,West,125,113.0,129.0,127.55,74.97,20,Rainy,1,70.62,Summer,8471.61
2022-04-13,S004,P0010,Electronics,North,115,28.0,92.0,21.51,62.6,20,Cloudy,0,67.33,Autumn,1752.8
2022-04-13,S004,P0011,Clothing,East,95,44.0,136.0,61.46,52.9,20,Snowy,0,48.31,Autumn,2327.6
2022-04-13,S004,P0012,Toys,South,294,285.0,81.0,280.9,11.13,10,Cloudy,0,14.09,Summer,3172.05
2022-04-13,S004,P0013,Electronics,South,86,58.0,135.0,49.78,53.62,10,Cloudy,1,49.74,Winter,3109.96
2022-04-13,S004,P0014,Groceries,East,481,124.0,99.0,125.73,99.27,20,Cloudy,1,102.34,Spring,12309.48
2022-04-13,S004,P0015,Clothing,West,443,212.0,155.0,211.99,96.77,20,Cloudy,1,98.33,Summer,20515.239999999998
2022-04-13,S004,P0016,Electronics,South,55,16.0,111.0,8.86,36.63,15,Snowy,1,32.49,Spring,586.08
2022-04-13,S004,P0017,Electronics,North,133,28.0,71.0,47.33,31.04,15,Cloudy,1,32.3,Summer,869.12
2022-04-13,S004,P0018,Toys,West,124,8.0,82.0,17.32,75.14,10,Cloudy,1,74.78,Summer,601.12
2022-04-13,S004,P0019,Electronics,East,121,0.0,62.0,-9.29,77.39,5,Cloudy,0,75.93,Autumn,0.0
2022-04-13,S004,P0020,Electronics,North,75,74.0,186.0,93.5,47.0,5,Sunny,1,47.48,Winter,3478.0
2022-04-13,S005,P0001,Electronics,South,265,117.0,188.0,134.11,91.89,5,Sunny,0,89.18,Autumn,10751.13
2022-04-13,S005,P0002,Groceries,West,64,14.0,168.0,13.03,60.6,10,Snowy,1,61.1,Winter,848.4
2022-04-13,S005,P0003,Groceries,North,466,432.0,32.0,447.53,84.07,10,Rainy,1,84.26,Summer,36318.24
2022-04-13,S005,P0004,Clothing,South,97,38.0,189.0,40.1,76.34,15,Rainy,1,77.46,Spring,2900.92
2022-04-13,S005,P0005,Toys,West,70,40.0,196.0,30.17,56.27,20,Cloudy,0,57.67,Spring,2250.8
2022-04-13,S005,P0006,Furniture,West,93,69.0,149.0,73.1,63.61,10,Cloudy,0,63.34,Spring,4389.09
2022-04-13,S005,P0007,Furniture,North,117,41.0,26.0,39.95,38.71,20,Rainy,0,35.57,Winter,1587.1100000000001
2022-04-13,S005,P0008,Clothing,North,247,2.0,108.0,10.6,10.13,15,Snowy,0,12.25,Summer,20.26
2022-04-13,S005,P0009,Clothing,East,390,283.0,194.0,294.86,74.36,10,Snowy,1,78.09,Summer,21043.88
2022-04-13,S005,P0010,Clothing,East,420,174.0,23.0,171.37,39.56,15,Rainy,1,39.3,Summer,6883.4400000000005
2022-04-13,S005,P0011,Clothing,East,384,129.0,54.0,145.11,89.29,0,Snowy,0,86.87,Winter,11518.410000000002
2022-04-13,S005,P0012,Groceries,South,278,191.0,197.0,203.29,59.74,20,Rainy,1,61.47,Autumn,11410.34
2022-04-13,S005,P0013,Clothing,North,58,52.0,171.0,65.24,97.02,5,Rainy,0,94.7,Spring,5045.04
2022-04-13,S005,P0014,Electronics,West,363,74.0,158.0,72.67,72.69,15,Sunny,0,72.45,Summer,5379.0599999999995
2022-04-13,S005,P0015,Toys,North,287,64.0,46.0,62.06,70.57,0,Sunny,0,71.64,Summer,4516.48
2022-04-13,S005,P0016,Groceries,North,288,88.0,75.0,90.15,72.15,10,Rainy,1,71.01,Winter,6349.200000000001
2022-04-13,S005,P0017,Toys,North,240,151.0,121.0,163.73,69.25,20,Snowy,1,73.07,Summer,10456.75
2022-04-13,S005,P0018,Clothing,East,256,235.0,84.0,240.49,50.93,0,Rainy,0,54.59,Autumn,11968.55
2022-04-13,S005,P0019,Electronics,South,452,275.0,71.0,284.05,76.44,5,Rainy,1,76.94,Summer,21021.0
2022-04-13,S005,P0020,Groceries,North,157,154.0,55.0,173.87,43.33,5,Snowy,1,41.72,Winter,6672.82
2022-04-14,S001,P0001,Electronics,South,241,108.0,126.0,110.02,83.64,20,Sunny,0,79.51,Spring,9033.12
2022-04-14,S001,P0002,Furniture,East,389,2.0,144.0,-7.44,64.32,0,Rainy,0,63.41,Autumn,128.64
2022-04-14,S001,P0003,Furniture,West,255,65.0,98.0,62.4,82.26,0,Sunny,0,81.33,Winter,5346.900000000001
2022-04-14,S001,P0004,Clothing,South,346,275.0,162.0,266.72,11.89,20,Rainy,0,12.84,Spring,3269.75
2022-04-14,S001,P0005,Toys,North,64,54.0,116.0,56.58,27.4,15,Sunny,1,26.83,Summer,1479.6
2022-04-14,S001,P0006,Clothing,East,96,9.0,130.0,20.3,44.32,0,Sunny,0,40.38,Spring,398.88
2022-04-14,S001,P0007,Toys,East,498,172.0,144.0,178.37,53.62,20,Sunny,1,50.2,Summer,9222.64
2022-04-14,S001,P0008,Groceries,South,337,200.0,86.0,199.74,75.28,5,Sunny,1,72.2,Spring,15056.0
2022-04-14,S001,P0009,Electronics,North,412,400.0,129.0,401.98,69.17,10,Snowy,1,68.54,Spring,27668.0
2022-04-14,S001,P0010,Toys,East,355,89.0,42.0,98.71,59.62,5,Cloudy,0,55.77,Summer,5306.179999999999
2022-04-14,S001,P0011,Furniture,North,473,104.0,200.0,112.22,81.4,10,Sunny,1,76.96,Summer,8465.6
2022-04-14,S001,P0012,Furniture,East,154,48.0,145.0,39.35,83.63,5,Snowy,1,82.0,Autumn,4014.24
2022-04-14,S001,P0013,Electronics,South,158,45.0,117.0,38.52,22.6,5,Snowy,1,22.48,Autumn,1017.0000000000001
2022-04-14,S001,P0014,Groceries,North,121,80.0,51.0,71.79,78.14,10,Cloudy,0,79.63,Summer,6251.2
2022-04-14,S001,P0015,Toys,West,207,20.0,176.0,29.4,76.3,0,Rainy,1,81.16,Autumn,1526.0
2022-04-14,S001,P0016,Furniture,North,82,48.0,76.0,67.76,63.18,5,Snowy,0,66.27,Winter,3032.64
2022-04-14,S001,P0017,Electronics,South,272,162.0,142.0,179.79,54.53,10,Snowy,0,50.68,Winter,8833.86
2022-04-14,S001,P0018,Clothing,North,245,180.0,55.0,176.19,76.99,20,Cloudy,1,73.86,Spring,13858.199999999999
2022-04-14,S001,P0019,Toys,North,153,132.0,196.0,125.36,20.11,15,Cloudy,1,18.58,Summer,2654.52
2022-04-14,S001,P0020,Toys,East,320,175.0,187.0,166.43,32.74,15,Sunny,0,31.47,Summer,5729.5
2022-04-14,S002,P0001,Toys,East,283,151.0,141.0,158.74,42.28,20,Rainy,0,42.83,Spring,6384.28
2022-04-14,S002,P0002,Electronics,South,106,34.0,107.0,27.59,28.79,15,Snowy,0,25.47,Autumn,978.86
2022-04-14,S002,P0003,Clothing,South,406,158.0,110.0,176.7,33.15,20,Rainy,0,34.74,Summer,5237.7
2022-04-14,S002,P0004,Clothing,North,388,315.0,117.0,306.54,23.44,15,Sunny,1,21.15,Autumn,7383.6
2022-04-14,S002,P0005,Toys,West,220,59.0,92.0,77.15,72.61,15,Sunny,0,74.99,Winter,4283.99
2022-04-14,S002,P0006,Electronics,South,377,355.0,160.0,353.03,15.87,20,Sunny,0,15.22,Winter,5633.849999999999
2022-04-14,S002,P0007,Furniture,East,453,104.0,51.0,111.71,60.66,0,Sunny,0,65.47,Autumn,6308.639999999999
2022-04-14,S002,P0008,Groceries,West,58,23.0,107.0,33.03,29.33,0,Rainy,0,25.06,Autumn,674.5899999999999
2022-04-14,S002,P0009,Furniture,West,247,79.0,119.0,71.12,13.53,15,Snowy,0,9.77,Autumn,1068.87
2022-04-14,S002,P0010,Clothing,South,468,442.0,178.0,450.53,48.95,15,Snowy,1,48.22,Winter,21635.9
2022-04-14,S002,P0011,Clothing,North,169,133.0,31.0,123.48,61.62,0,Sunny,1,58.04,Autumn,8195.46
2022-04-14,S002,P0012,Electronics,North,221,113.0,168.0,123.44,91.63,0,Snowy,1,91.92,Autumn,10354.189999999999
2022-04-14,S002,P0013,Clothing,East,128,106.0,181.0,113.57,80.59,15,Sunny,0,82.45,Winter,8542.54
2022-04-14,S002,P0014,Electronics,East,336,164.0,88.0,170.98,15.95,0,Snowy,1,15.83,Summer,2615.7999999999997
2022-04-14,S002,P0015,Furniture,North,159,85.0,40.0,94.31,31.6,15,Snowy,0,29.18,Winter,2686.0
